FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT,DESCRIPTION,SUPPLEMENTAL GUIDANCE,RELATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-1,ACCESS CONTROL POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-5,SEPARATION OF DUTIES,P1,MODERATE,,,,AC-6,PE-3,PE-4,PS-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-5a.,,,,Separates [Assignment: organization-defined duties of individuals];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-5b.,,,,Documents separation of duties of individuals; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-5c.,,,,Defines information system access authorizations to support separation of duties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6,LEAST PRIVILEGE,P1,MODERATE,,,," and operation of organizational information systems.""	AC-2",AC-3,AC-5,CM-6,CM-7,PL-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (1),AUTHORIZE ACCESS TO SECURITY FUNCTIONS,,MODERATE,,,, privileges), setting events to be audited, and setting intrusion detection parameters. Security-relevant information includes, for example, filtering rules for routers/firewalls, cryptographic key management information, configuration parameters for security services, and access control lists. Explicitly authorized personnel include, for example, security administrators, system and network administrators, system security officers, system maintenance personnel, system programmers," and other privileged users.""	AC-17",AC-18,AC-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (2),NON-PRIVILEGED ACCESS FOR NONSECURITY FUNCTIONS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (3),NETWORK ACCESS TO PRIVILEGED COMMANDS,,HIGH,The organization authorizes network access to [Assignment: organization-defined privileged commands] only for [Assignment: organization-defined compelling operational needs] and documents the rationale for such access in the security plan for the information system.,Network access is any access across a network connection in lieu of local access (i.e.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (4),SEPARATE PROCESSING DOMAINS,,,The information system provides separate processing domains to enable finer-grained allocation of user privileges.,Providing separate processing domains for finer-grained allocation of user privileges includes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (5),PRIVILEGED ACCOUNTS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (6),PRIVILEGED ACCESS BY NON-ORGANIZATIONAL USERS,,,The organization prohibits privileged access to the information system by non-organizational users.,,IA-8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (7),REVIEW OF USER PRIVILEGES,,,The organization:,The need for certain assigned user privileges may change over time reflecting changes in organizational missions/business function,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-6 (7)(a),,,,Reviews [Assignment: organization-defined frequency] the privileges assigned to [Assignment: organization-defined roles or classes of users] to validate the need for such privileges; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-6 (7)(b),,,,Reassigns or removes privileges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (8),PRIVILEGE LEVELS FOR CODE EXECUTION,,,The information system prevents [Assignment: organization-defined software] from executing at higher privilege levels than users executing the software.,In certain situations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (9),AUDITING USE OF PRIVILEGED FUNCTIONS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-6 (10),PROHIBIT NON-PRIVILEGED USERS FROM EXECUTING PRIVILEGED FUNCTIONS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-7,UNSUCCESSFUL LOGON ATTEMPTS,P2,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-7a.,,,,Enforces a limit of [Assignment: organization-defined number] consecutive invalid logon attempts by a user during a [Assignment: organization-defined time period]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-7b.,,,,Automatically [Selection: locks the account/node for an [Assignment: organization-defined time period]; locks the account/node until released by an administrator; delays next logon prompt according to [Assignment: organization-defined delay algorithm]] when the maximum number of unsuccessful attempts is exceeded.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-7 (1),AUTOMATIC ACCOUNT LOCK,,,[Withdrawn: Incorporated into AC-7].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-7 (2),PURGE / WIPE MOBILE DEVICE,,,The information system purges/wipes information from [Assignment: organization-defined mobile devices] based on [Assignment: organization-defined purging/wiping requirements/techniques] after [Assignment: organization-defined number] consecutive,,,MP-6,SC-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-8,SYSTEM USE NOTIFICATION,P1,LOW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8a.,,,,Displays to users [Assignment: organization-defined system use notification message or banner] before granting access to the system that provides privacy and security notices consistent with applicable federal laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8a.1.,,,,Users are accessing a U.S. Government information system;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8a.2.,,,,Information system usage may be monitored,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8a.3.,,,,Unauthorized use of the information system is prohibited and subject to criminal and civil penalties; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8a.4.,,,,Use of the information system indicates consent to monitoring and recording;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8b.,,,,Retains the notification message or banner on the screen until users acknowledge the usage conditions and take explicit actions to log on to or further access the information system; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8c.,,,,For publicly accessible systems:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8c.1.,,,,Displays system use information [Assignment: organization-defined conditions],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8c.2.,,,,Displays references,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-8c.3.,,,,Includes a description of the authorized uses of the system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-9,PREVIOUS LOGON (ACCESS) NOTIFICATION,P0,,The information system notifies the user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-9 (1),UNSUCCESSFUL LOGONS,,,The information system notifies the user,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-9 (2),SUCCESSFUL / UNSUCCESSFUL LOGONS,,,The information system notifies the user of the number of [Selection: successful logons/accesses; unsuccessful logon/access attempts; both] during [Assignment: organization-defined time period].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-9 (3),NOTIFICATION OF ACCOUNT CHANGES,,,The information system notifies the user of changes to [Assignment: organization-defined security-related characteristics/parameters of the userï¿½s account] during [Assignment: organization-defined time period].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-9 (4),ADDITIONAL LOGON INFORMATION,,,The information system notifies the user,,," or notifications of local logons.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-10,CONCURRENT SESSION CONTROL,P3,HIGH,The information system limits the number of concurrent sessions for each [Assignment: organization-defined account and/or account type] to [Assignment: organization-defined number].,Organizations may define the maximum number of concurrent sessions for information system accounts globally,," organizations may limit the number of concurrent sessions for system administrators or individuals working in particularly sensitive domains or mission-critical applications. This control addresses concurrent sessions for information system accounts and does not address concurrent sessions by single users via multiple system accounts.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-11,SESSION LOCK,P3,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-11a.,,,,Prevents further access to the system by initiating a session lock after [Assignment: organization-defined time period] of inactivity or upon receiving a request from a user; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-11b.,,,,Retains the session lock until the user reestablishes access using established identification and authentication procedures.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-11 (1),PATTERN-HIDING DISPLAYS,,MODERATE,,,, clock, battery life indicator, or a blank screen," with the additional caveat that none of the images convey sensitive information.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-12,SESSION TERMINATION,P2,MODERATE,,,, targeted responses to certain types of incidents," time-of-day restrictions on information system use.""	SC-10",SC-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-12 (1),USER-INITIATED LOGOUTS / MESSAGE DISPLAYS,,,The information system:,Information resources to which users gain access via authentication include,, for example, file transfer protocol (FTP) sessions," information systems typically send logout messages as final messages prior to terminating sessions.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-12 (1)(a),,,,Provides a logout capability for user-initiated communications sessions whenever authentication is used to gain access to [Assignment: organization-defined information resources]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-12 (1)(b),,,,Displays an explicit logout message to users indicating the reliable termination of authenticated communications sessions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-13,SUPERVISION AND REVIEW - ACCESS CONTROL,,,[Withdrawn: Incorporated into AC-2 and AU-6].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-14,PERMITTED ACTIONS WITHOUT IDENTIFICATION OR AUTHENTICATION,P3,LOW,,,, allow identification or authentication mechanisms to be bypassed. Such bypasses may occur, for example, via a software-readable physical switch that commands bypass of the logon functionality and is protected from accidental or unmonitored use. This control does not apply to situations where identification and authentication have already occurred and are not repeated, but rather to situations where identification and authentication have not yet occurred. Organizations may decide that there are no user actions that can be performed on organizational information systems without identification and authentication and thus," the values for assignment statements can be none.""	CP-2",IA-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-14a.,,,,Identifies [Assignment: organization-defined user actions] that can be performed on the information system without identification or authentication consistent with organizational missions/business functions; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-14b.,,,,Documents and provides supporting rationale in the security plan for the information system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-14 (1),NECESSARY USES,,,[Withdrawn: Incorporated into AC-14].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-15,AUTOMATED MARKING,,,[Withdrawn: Incorporated into MP-3].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-16,SECURITY ATTRIBUTES,P0,,The organization:,Information is represented internally within information systems using abstractions known as data structures. Internal data structures can represent different types of entities,, buffers, tables, files, inter-process pipes, and communications ports. Security attributes, a form of metadata, are abstractions representing the basic properties or characteristics of active and passive entities with respect to safeguarding information. These attributes may be associated with active entities (i.e., subjects) that have the potential to send or receive information, to cause information to flow among objects, or to change the information system state. These attributes may also be associated with passive entities (i.e., objects) that contain or receive information. The association of security attributes to subjects and objects is referred to as binding and is typically inclusive of setting the attribute value and the attribute type. Security attributes when bound to data/information, enables the enforcement of information security policies for access control and information flow control, either through organizational processes or information system functions or mechanisms. The content or assigned values of security attributes can directly affect the ability of individuals to access organizational information. Organizations can define the types of attributes needed for selected information systems to support missions/business functions. There is potentially a wide range of values that can be assigned to any given security attribute. Release markings could include, for example, US only, NATO, or NOFORN (not releasable to foreign nationals). By specifying permitted attribute ranges and values, organizations can ensure that the security attribute values are meaningful and relevant. The term security labeling refers to the association of security attributes with subjects and objects represented by internal data structures within organizational information systems, to enable information system-based enforcement of information security policies. Security labels include, for example, access authorizations, data life cycle protection (i.e., encryption and data expiration), nationality, affiliation as contractor, and classification of information in accordance with legal and compliance requirements. The term security marking refers to the association of security attributes with objects in a human-readable form, to enable organizational process-based enforcement of information security policies. The AC-16 base control represents the requirement for user-based attribute association (marking). The enhancements to AC-16 represent additional requirements including information system-based attribute association (labeling). Types of attributes include, for example," classification level for objects and clearance (access authorization) level for subjects. An example of a value for both of these attribute types is Top Secret.""	AC-3",AC-4,AC-6,AC-21,AU-2,AU-10,SC-16,MP-3,,,,,,,,,,,,,,,
,AC-16a.,,,,Provides the means to associate [Assignment: organization-defined types of security attributes] having [Assignment: organization-defined security attribute values] with information in storage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-16b.,,,,Ensures that the security attribute associations are made and retained with the information;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-16c.,,,,Establishes the permitted [Assignment: organization-defined security attributes] for [Assignment: organization-defined information systems]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AC-16d.,,,,Determines the permitted [Assignment: organization-defined values or ranges] for each of the established security attributes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-16 (1),DYNAMIC ATTRIBUTE ASSOCIATION,,,The information system dynamically associates security attributes with [Assignment: organization-defined subjects and objects] in accordance with [Assignment: organization-defined security policies] as information is created and combined.,Dynamic association of security attributes is appropriate whenever the security characteristics of information changes over time. Security attributes may change,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
